,Param Level,Precision,Recall,FPR,Fbeta
241,[5.0e-06 4.5e-07 3.0e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
242,[5.e-06 5.e-07 3.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
54,[3.e-06 4.e-07 2.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
55,[3.0e-06 4.5e-07 2.0e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
56,[3.e-06 5.e-07 2.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
57,[4.e-06 4.e-07 2.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
58,[4.0e-06 4.5e-07 2.0e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
59,[4.e-06 5.e-07 2.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
60,[5.e-06 4.e-07 2.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
61,[5.0e-06 4.5e-07 2.0e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
62,[5.e-06 5.e-07 2.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
63,[3.0e-06 4.0e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
64,[3.0e-06 4.5e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
65,[3.0e-06 5.0e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
66,[4.0e-06 4.0e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
67,[4.0e-06 4.5e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
68,[4.0e-06 5.0e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
69,[5.0e-06 4.0e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
70,[5.0e-06 4.5e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
71,[5.0e-06 5.0e-07 2.5e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
72,[3.e-06 4.e-07 3.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
73,[3.0e-06 4.5e-07 3.0e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
74,[3.e-06 5.e-07 3.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
75,[4.e-06 4.e-07 3.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
76,[4.0e-06 4.5e-07 3.0e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
77,[4.e-06 5.e-07 3.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
78,[5.e-06 4.e-07 3.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
79,[5.0e-06 4.5e-07 3.0e-06 5.0e-06 1.0e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
80,[5.e-06 5.e-07 3.e-06 5.e-06 1.e-01 1.e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
135,[3.0e-06 4.0e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
136,[3.0e-06 4.5e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
137,[3.0e-06 5.0e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
138,[4.0e-06 4.0e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
139,[4.0e-06 4.5e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
140,[4.0e-06 5.0e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
141,[5.0e-06 4.0e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
142,[5.0e-06 4.5e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
143,[5.0e-06 5.0e-07 2.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
144,[3.0e-06 4.0e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
145,[3.0e-06 4.5e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
146,[3.0e-06 5.0e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
147,[4.0e-06 4.0e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
148,[4.0e-06 4.5e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
149,[4.0e-06 5.0e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
150,[5.0e-06 4.0e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
151,[5.0e-06 4.5e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
152,[5.0e-06 5.0e-07 2.5e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
153,[3.0e-06 4.0e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
154,[3.0e-06 4.5e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
155,[3.0e-06 5.0e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
156,[4.0e-06 4.0e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
157,[4.0e-06 4.5e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
158,[4.0e-06 5.0e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
159,[5.0e-06 4.0e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
160,[5.0e-06 4.5e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
161,[5.0e-06 5.0e-07 3.0e-06 5.0e-06 1.5e-01 1.0e-01],0.8938053097345132,0.08171521035598706,0.0015772870662460567,0.2991706161137441
297,[3.0e-06 4.0e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
298,[3.0e-06 4.5e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
299,[3.0e-06 5.0e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
300,[4.0e-06 4.0e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
301,[4.0e-06 4.5e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
302,[4.0e-06 5.0e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
303,[5.0e-06 4.0e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
304,[5.0e-06 4.5e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
305,[5.0e-06 5.0e-07 2.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
306,[3.0e-06 4.0e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
307,[3.0e-06 4.5e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
308,[3.0e-06 5.0e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
309,[4.0e-06 4.0e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
310,[4.0e-06 4.5e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
311,[4.0e-06 5.0e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
312,[5.0e-06 4.0e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
313,[5.0e-06 4.5e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
314,[5.0e-06 5.0e-07 2.5e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
315,[3.0e-06 4.0e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
316,[3.0e-06 4.5e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
317,[3.0e-06 5.0e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
318,[4.0e-06 4.0e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
319,[4.0e-06 4.5e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
320,[4.0e-06 5.0e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
321,[5.0e-06 4.0e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
322,[5.0e-06 4.5e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
323,[5.0e-06 5.0e-07 3.0e-06 5.0e-06 1.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
378,[3.0e-06 4.0e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
379,[3.0e-06 4.5e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
380,[3.0e-06 5.0e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
381,[4.0e-06 4.0e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
382,[4.0e-06 4.5e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
383,[4.0e-06 5.0e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
384,[5.0e-06 4.0e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
385,[5.0e-06 4.5e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
386,[5.0e-06 5.0e-07 2.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
387,[3.0e-06 4.0e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
388,[3.0e-06 4.5e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
389,[3.0e-06 5.0e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
390,[4.0e-06 4.0e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
391,[4.0e-06 4.5e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
392,[4.0e-06 5.0e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
393,[5.0e-06 4.0e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
394,[5.0e-06 4.5e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
395,[5.0e-06 5.0e-07 2.5e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
396,[3.0e-06 4.0e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
397,[3.0e-06 4.5e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
398,[3.0e-06 5.0e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
399,[4.0e-06 4.0e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
400,[4.0e-06 4.5e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
401,[4.0e-06 5.0e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
402,[5.0e-06 4.0e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
403,[5.0e-06 4.5e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
404,[5.0e-06 5.0e-07 3.0e-06 5.0e-06 1.5e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
459,[3.0e-06 4.0e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
460,[3.0e-06 4.5e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
461,[3.0e-06 5.0e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
462,[4.0e-06 4.0e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
463,[4.0e-06 4.5e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
464,[4.0e-06 5.0e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
465,[5.0e-06 4.0e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
466,[5.0e-06 4.5e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
467,[5.0e-06 5.0e-07 2.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
468,[3.0e-06 4.0e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
469,[3.0e-06 4.5e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
470,[3.0e-06 5.0e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
471,[4.0e-06 4.0e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
472,[4.0e-06 4.5e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
473,[4.0e-06 5.0e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
474,[5.0e-06 4.0e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
475,[5.0e-06 4.5e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
476,[5.0e-06 5.0e-07 2.5e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
477,[3.0e-06 4.0e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
478,[3.0e-06 4.5e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
479,[3.0e-06 5.0e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
480,[4.0e-06 4.0e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
481,[4.0e-06 4.5e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
482,[4.0e-06 5.0e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
483,[5.0e-06 4.0e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
484,[5.0e-06 4.5e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
485,[5.0e-06 5.0e-07 3.0e-06 5.0e-06 2.0e-01 2.5e-01],0.9,0.07269789983844911,0.0013147515119642387,0.2747252747252747
