,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
439,[2.5e-06 3.0e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
440,[2.5e-06 3.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
441,[2.5e-06 4.0e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
442,[2.5e-06 4.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
443,[2.5e-06 5.0e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
444,[5.0e-06 2.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
445,[5.e-06 3.e-07 1.e-01 6.e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
446,[5.0e-06 3.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
447,[5.e-06 4.e-07 1.e-01 6.e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
448,[5.0e-06 4.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
449,[5.e-06 5.e-07 1.e-01 6.e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
450,[7.5e-06 2.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
451,[7.5e-06 3.0e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
452,[7.5e-06 3.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
453,[7.5e-06 4.0e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
454,[7.5e-06 4.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
455,[7.5e-06 5.0e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
456,[1.0e-06 2.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
457,[1.0e-06 3.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
458,[1.0e-06 3.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
459,[1.0e-06 4.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
460,[1.0e-06 4.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
461,[1.0e-06 5.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
462,[2.5e-06 2.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
463,[2.5e-06 3.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
464,[2.5e-06 3.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
465,[2.5e-06 4.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
466,[2.5e-06 4.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
467,[2.5e-06 5.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
468,[5.0e-06 2.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
469,[5.0e-06 3.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
470,[5.0e-06 3.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
471,[5.0e-06 4.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
472,[5.0e-06 4.5e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
473,[5.0e-06 5.0e-07 1.5e-01 6.0e+48],7591,4,150,0,994,101,3,1,0.974025974025974,0.1201923076923077,0.5945945945945946
