,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
97,1270.0,201709051206.0,557885280.0,3.956893579015741e-06,3.4582581065478735e-06,3.6308381368144182e-06,3.0163539577188203e-06,False,False,False,False,False,C3.9,3.9099154e-06,2017-09-05T12:16:00.000,10.0,2.203448502768879e-06,False
98,1271.0,201709051228.0,557887020.0,2.352020828766399e-06,2.1298963019944495e-06,2.169516847061459e-06,1.98927568817453e-06,False,False,False,False,False,C3.6,3.6527056e-06,2017-09-05T12:34:00.000,6.0,2.3042837256070925e-06,False
99,1273.0,201709051605.0,557900520.0,2.30838895731722e-06,2.111805997628835e-06,2.1402909169410123e-06,1.98679026652826e-06,False,False,False,False,True,C5.7,5.728296e-06,2017-09-05T16:19:00.000,14.0,1.4763497802050551e-06,False
100,1275.0,201709051737.0,557905620.0,1.4332376849779394e-05,1.2912686543131713e-05,1.3079962627671193e-05,1.197362598759355e-05,True,True,True,True,True,M3.5,3.581448e-05,2017-09-05T17:43:00.000,6.0,2.347313511563698e-06,True
101,1280.0,201709060154.0,557935500.0,2.3714260350971017e-06,2.354868911425001e-06,2.3714260350971017e-06,2.3714260350971017e-06,False,False,False,False,False,C2.0,2.071742e-06,2017-09-06T02:01:00.000,7.0,1.4636868854722707e-06,False
102,1281.0,201709060205.0,557935500.0,2.397657908659312e-06,2.3703485112491762e-06,2.9141879167582374e-06,2.479420800227672e-06,False,False,False,False,False,C2.8,2.8521335e-06,2017-09-06T02:20:00.000,15.0,1.9605115539889084e-06,False
104,1284.0,201709060728.0,557955540.0,3.3115074984380044e-06,3.2687094062566757e-06,3.3115074984380044e-06,3.2515647490072297e-06,False,False,False,False,False,C4.1,4.1720555e-06,2017-09-06T07:34:00.000,6.0,2.221751628894708e-06,False
105,1285.0,201709060852.0,557961240.0,0.00012154816067777574,0.00011552099749678746,0.00012154816067777574,0.00011875933705596253,True,True,True,True,True,X3.2,0.00032232684,2017-09-06T09:10:00.000,18.0,4.288362106308341e-06,True
106,1286.0,201709061152.0,557971500.0,0.0005207776557654142,0.0004135080671403557,0.0004251045174896717,0.0003450145304668695,True,True,True,True,True,X14.6,0.0014662761,2017-09-06T12:02:00.000,10.0,8.1222751759924e-06,True
107,1287.0,201709061551.0,557985600.0,2.4877625037333928e-05,2.2884903955855407e-05,2.3180949938250706e-05,2.1585166905424558e-05,True,True,True,True,True,M4.0,4.027113e-05,2017-09-06T15:56:00.000,5.0,1.900242205010727e-05,True
108,1288.0,201709061917.0,557998380.0,1.0848390047613066e-05,9.906376362778246e-06,1.0009609468397684e-05,9.292332833865657e-06,True,True,True,True,True,M2.2,2.224219e-05,2017-09-06T19:30:00.000,13.0,9.099079761654139e-06,True
109,1289.0,201709062227.0,558009300.0,4.631337105820421e-06,4.591268861986464e-06,4.631337105820421e-06,4.534816980594769e-06,False,False,False,False,True,C6.0,6.0079283e-06,2017-09-06T22:31:00.000,4.0,4.396953954710625e-06,True
110,1290.0,201709062329.0,558012540.0,1.9492072169668972e-05,1.6554136891500093e-05,1.9492072169668972e-05,1.5370178516604938e-05,True,True,True,True,True,M1.9,1.9441684e-05,2017-09-06T23:39:00.000,10.0,5.259671979729319e-06,True
111,1293.0,201709070812.0,558045960.0,1.9404778868192807e-06,1.823316779336892e-06,1.8224750419904012e-06,1.7650721702011651e-06,False,False,False,False,False,C2.5,2.5812483e-06,2017-09-07T08:17:00.000,5.0,1.6862616121215979e-06,False
112,1294.0,201709070912.0,558048240.0,2.132872850779677e-06,1.8308761582375155e-06,2.210015281889355e-06,1.9805966076091863e-06,False,False,False,False,False,C3.8,3.8015046e-06,2017-09-07T09:20:00.000,8.0,1.8221824120701058e-06,False
113,1295.0,201709070934.0,558048240.0,2.132872850779677e-06,1.8308761582375155e-06,2.210015281889355e-06,1.9805966076091863e-06,False,False,False,False,False,C2.4,2.451935e-06,2017-09-07T09:40:00.000,6.0,1.6724839042581152e-06,False
114,1296.0,201709070948.0,558049800.0,1.235370018548565e-05,6.858832875877852e-06,6.563648639712483e-06,4.424994131113635e-06,True,True,True,False,True,M2.3,2.3147917e-05,2017-09-07T09:54:00.000,6.0,2.0368747755128425e-06,False
116,1298.0,201709071032.0,558052440.0,3.422332611080492e-06,3.312598892080132e-06,3.38179256686999e-06,3.2986833957693307e-06,False,False,False,False,False,C3.5,3.5937408e-06,2017-09-07T10:38:00.000,6.0,2.4813411982904654e-06,False
117,1299.0,201709071132.0,558056580.0,3.296072918601567e-06,3.215085598640144e-06,3.296072918601567e-06,3.254443754485692e-06,False,False,False,False,False,C2.7,2.7826313e-06,2017-09-07T11:41:00.000,9.0,1.889079271677474e-06,False
